SSHOOK-PC,"C:\Users\zfsu\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini",7f1698bab066b764a314a589d338daae
SSHOOK-PC,"C:\Users\sshook\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini",7f1698bab066b764a314a589d338daae
SSHOOK-PC,"lnk >> C:\Program Files\Microsoft Office 15\root\office15\onenotem.exe",89969e9a946b5e15b3e9c6853b5fd61d
SSHOOK-PC,"lnk >> C:\Program Files (x86)\CodeMeter\Runtime\bin\CodeMeterCC.exe",66da2457d8ab6a6348d189b2cf22798a
SSHOOK-PC,"C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini",7f1698bab066b764a314a589d338daae
